Ωρ	Exodus 17:10	43080
καθίημι	Exodus 17:11	43098
τρέπω	Exodus 17:13	43141
καταγράφω	Exodus 17:14	43158
βιβλίον	Exodus 17:14	43163
ἀλοιφή	Exodus 17:14	43171
καταφυγή	Exodus 17:15	43193
κρυφαῖος	Exodus 17:16	43197
ἄφεσις	Exodus 18:2	43242
ἀσπάζομαι	Exodus 18:7	43341
μόχθος	Exodus 18:8	43369
πρωΐθεν	Exodus 18:13	43486
δειλός	Exodus 18:14	43519
ἀντιλογία	Exodus 18:16	43540
διακρίνω	Exodus 18:16	43545
φθορά	Exodus 18:18	43572
ἀνυπομόνητος	Exodus 18:18	43574
συμβουλεύω	Exodus 18:19	43600
διαμαρτύρομαι	Exodus 18:20	43625
σημαίνω	Exodus 18:20	43636
θεοσεβής	Exodus 18:21	43660
ὑπερηφανία	Exodus 18:21	43664
χιλίαρχος	Exodus 18:21	43670
ἑκατόνταρχος	Exodus 18:21	43672
πεντηκόνταρχος	Exodus 18:21	43674
δεκάδαρχος	Exodus 18:21	43676
ὑπέρογκος	Exodus 18:22	43687
βραχύς	Exodus 18:22	43693
κρίμα	Exodus 18:22	43695
κουφίζω	Exodus 18:22	43699
συναντιλαμβάνομαι	Exodus 18:22	43703
ἐλαφρός	Exodus 18:26	43777
ἔξοδος	Exodus 19:1	43798
πτέρυξ	Exodus 19:4	43870
ἀετός	Exodus 19:4	43871
περιούσιος	Exodus 19:5	43893
βασίλειος	Exodus 19:6	43908
ἱεράτευμα	Exodus 19:6	43909
ὁμοθυμαδόν	Exodus 19:8	43946
ἁγνίζω	Exodus 19:10	44013
θιγγάνω	Exodus 19:12	44060
βολίς	Exodus 19:13	44079
κατατοξεύω	Exodus 19:13	44080
σάλπιγξ	Exodus 19:13	44094
ἀστραπή	Exodus 19:16	44147
γνοφώδης	Exodus 19:16	44150
ἠχέω	Exodus 19:16	44157
πτοέω	Exodus 19:16	44160
καπνός	Exodus 19:18	44204
ἀπαλλάσσω	Exodus 19:22	44288
προσαναβαίνω	Exodus 19:23	44302
ὁμοίωμα	Exodus 20:4	44394
ἄνω	Exodus 20:4	44399
ζηλωτής	Exodus 20:5	44429
μάταιος	Exodus 20:7	44466
τιμάω	Exodus 20:12	44581
μακροχρόνιος	Exodus 20:12	44594
μοιχεύω	Exodus 20:13	44609
φονεύω	Exodus 20:15	44613
ψευδομαρτυρέω	Exodus 20:16	44615
ψευδής	Exodus 20:16	44621
οὔτε	Exodus 20:17	44636
τμητός	Exodus 20:25	44834
ἐγχειρίδιον	Exodus 20:25	44837
ἀναβαθμίς	Exodus 20:26	44847
ἀσχημοσύνη	Exodus 20:26	44857
ἐλεύθερος	Exodus 21:2	44882
συνεισέρχομαι	Exodus 21:3	44894
ἀγαπέω	Exodus 21:5	44935
κριτήριον	Exodus 21:6	44955
τρυπάω	Exodus 21:6	44969
ὀπήτιον	Exodus 21:6	44976
οἰκέτις	Exodus 21:7	44990
δούλη	Exodus 21:7	44996
καθομολογέω	Exodus 21:8	45005
ἀπολυτρόω	Exodus 21:8	45006
ἀθετέω	Exodus 21:8	45017
ὁμιλία	Exodus 21:10	45045
ἀποστερέω	Exodus 21:10	45048
δωρεά	Exodus 21:11	45058
ἑκών	Exodus 21:13	45073
κακολογέω	Exodus 21:16	45118
πυγμή	Exodus 21:18	45156
κατακλίνω	Exodus 21:18	45160
ἀργία	Exodus 21:19	45179
ἀποτίνω	Exodus 21:19	45181
ἰατρεῖον	Exodus 21:19	45184
δίκη	Exodus 21:20	45204
διαβιόω	Exodus 21:21	45208
ἐξεικονίζω	Exodus 21:22	45237
ἐπιζήμιον	Exodus 21:22	45238
ζημιόω	Exodus 21:22	45239
ἀξίωμα	Exodus 21:22	45249
κατάκαυμα	Exodus 21:25	45270
ἐκτυφλόω	Exodus 21:26	45295
κερατίζω	Exodus 21:28	45325
κερατιστής	Exodus 21:29	45353
ἀνέρχομαι	Exodus 21:29	45371
προσαποθνῄσκω	Exodus 21:29	45383
λύτρον	Exodus 21:30	45386
λατομέω	Exodus 21:33	45435
γνωρίζω	Exodus 21:36	45491
διόρυγμα	Exodus 22:1	45552
κλέπτης	Exodus 22:1	45555
ἀνταποθνήσκω	Exodus 22:2	45572
καταβόσκω	Exodus 22:4	45604
προσεμπίπρημι	Exodus 22:5	45651
ἐκκαίω	Exodus 22:5	45661
παρακαταθήκη	Exodus 22:7	45709
ἀπώλεια	Exodus 22:8	45727
ἐγκαλέω	Exodus 22:8	45729
ἁλίσκω	Exodus 22:8	45744
αἰχμάλωτος	Exodus 22:9	45772
ἀμνήστευτος	Exodus 22:15	45870
φερνίζω	Exodus 22:15	45876
ἀνανεύω	Exodus 22:16	45882
θυσιάζω	Exodus 22:19	45916
ὀρφανός	Exodus 22:21	45940
ἐκδανείζω	Exodus 22:24	45979
πενιχρός	Exodus 22:24	45983
κατεπείγω	Exodus 22:24	45989
τόκος	Exodus 22:24	45993
ἐνεχύρασμα	Exodus 22:25	45996
ἐνεχυράζω	Exodus 22:25	45997
περιβόλαιον	Exodus 22:26	46010
ἐλεήμων	Exodus 22:26	46028
κακῶς	Exodus 22:27	46040
ἀπαρχή	Exodus 22:28	46042
καθυστερέω	Exodus 22:28	46048
ἀπορρίπτω	Exodus 22:30	46094
παραδέχομαι	Exodus 23:1	46097
συγκατατίθεμαι	Exodus 23:1	46101
πένης	Exodus 23:3	46125
γόμος	Exodus 23:5	46157
συνεγείρω	Exodus 23:5	46163
λυμαίνομαι	Exodus 23:8	46202
πτωχός	Exodus 23:11	46245
ἄγριος	Exodus 23:11	46254
ἐλαιών	Exodus 23:11	46263
ἀναψύχω	Exodus 23:12	46288
πρωτογένημα	Exodus 23:16	46356
συντέλεια	Exodus 23:16	46370
ἐμπλατύνω	Exodus 23:18	46407
θυσίασμα	Exodus 23:18	46416
ἀπειθέω	Exodus 23:21	46481
ὑποστέλλω	Exodus 23:21	46486
ἐχθρεύω	Exodus 23:22	46556
ἀντίκειμαι	Exodus 23:22	46561
καθαίρεσις	Exodus 23:24	46609
ἄγονος	Exodus 23:26	46643
φυγάς	Exodus 23:27	46679
σφηκία	Exodus 23:28	46683
ἐγκαθίημι	Exodus 23:33	46785
πρόσκομμα	Exodus 23:33	46806
γράφω	Exodus 24:4	46881
ἥμισυς	Exodus 24:6	46927
ἐγχέω	Exodus 24:6	46930
κρατήρ	Exodus 24:6	46932
προσχέω	Exodus 24:6	46938
ἀναγινώσκω	Exodus 24:7	46948
κατασκεδάζω	Exodus 24:8	46968
σάπφειρος	Exodus 24:10	47022
καθαριότης	Exodus 24:10	47030
διαφωνέω	Exodus 24:11	47037
πυξίον	Exodus 24:12	47069
νομοθετέω	Exodus 24:12	47079
αὐτοῦ	Exodus 24:14	47100
προσπορεύομαι	Exodus 24:14	47116
φλέγω	Exodus 24:17	47171
ὑάκινθος	Exodus 25:4	47246
πορφύρα	Exodus 25:4	47248
βύσσος	Exodus 25:4	47253
κλώθω	Exodus 25:4	47254
θρίξ	Exodus 25:4	47256
αἴγειος	Exodus 25:4	47257
ἐρυθροδανόω	Exodus 25:5	47261
ὑακίνθινος	Exodus 25:5	47264
ἄσηπτος	Exodus 25:5	47267
σάρδιος	Exodus 25:7	47270
γλυφή	Exodus 25:7	47275
ἐπωμίς	Exodus 25:7	47278
ποδήρης	Exodus 25:7	47281
παράδειγμα	Exodus 25:9	47303
καταχρυσόω	Exodus 25:11	47341
χρυσόω	Exodus 25:11	47348
κυμάτιον	Exodus 25:11	47353
στρεπτός	Exodus 25:11	47354
ἐλαύνω	Exodus 25:12	47358
κλίτος	Exodus 25:12	47368
ἀναφορεύς	Exodus 25:13	47386
ἀκίνητος	Exodus 25:15	47419
ἱλαστήριος	Exodus 25:17	47433
ἐπίθεμα	Exodus 25:17	47434
τορευτός	Exodus 25:18	47454
ἐπάνωθεν	Exodus 25:20	47496
συσκιάζω	Exodus 25:20	47497
τράπεζα	Exodus 25:23	47572
εὖρος	Exodus 25:23	47582
στεφάνη	Exodus 25:25	47599
παλαιστή	Exodus 25:25	47600
θήκη	Exodus 25:27	47633
τρύβλιον	Exodus 25:29	47663
θυΐσκη	Exodus 25:29	47667
σπονδεῖον	Exodus 25:29	47670
κύαθος	Exodus 25:29	47673
λυχνία	Exodus 25:31	47696
καυλός	Exodus 25:31	47705
καλαμίσκος	Exodus 25:31	47709
κρίνον	Exodus 25:31	47718
ἐκτυπόω	Exodus 25:33	47751
καρυίσκος	Exodus 25:33	47752
λύχνος	Exodus 25:37	47829
ἐπαρυστήρ	Exodus 25:38	47844
ὑπόθεμα	Exodus 25:38	47848
τάλαντον	Exodus 25:39	47858
τύπος	Exodus 25:40	47865
αὐλαία	Exodus 26:1	47877
ὑφάντης	Exodus 26:1	47890
ἀγκύλη	Exodus 26:4	47941
συμβολή	Exodus 26:4	47956
ἐξώτερος	Exodus 26:4	47966
ἀντιπίπτω	Exodus 26:5	47994
κρίκος	Exodus 26:6	48000
συνάπτω	Exodus 26:6	48004
δέρρις	Exodus 26:7	48019
τριχίνας	Exodus 26:7	48020
ἐπιδιπλόω	Exodus 26:9	48070
χάλκεος	Exodus 26:11	48111
ὑποκαλύπτω	Exodus 26:12	48142
ἐνθάδε	Exodus 26:13	48179
κατακάλυμμα	Exodus 26:14	48186
ἐπικάλυμμα	Exodus 26:14	48193
ἀγκωνίσκος	Exodus 26:17	48224
βάσις	Exodus 26:19	48255
γωνία	Exodus 26:23	48343
ὀπίσθιος	Exodus 26:23	48348
ἴσος	Exodus 26:24	48352
κάτωθεν	Exodus 26:24	48353
κεφαλίς	Exodus 26:24	48361
σύμβλησις	Exodus 26:24	48363
μοχλός	Exodus 26:26	48403
διϊκνέομαι	Exodus 26:28	48451
καταπέτασμα	Exodus 26:31	48495
νήθω	Exodus 26:31	48505
ὑφαντός	Exodus 26:31	48507
ἐσώτερος	Exodus 26:33	48541
διορίζω	Exodus 26:33	48549
ἐπίσπαστρον	Exodus 26:36	48610
ποικιλτής	Exodus 26:36	48622
χωνεύω	Exodus 26:37	48639
καλυπτήρ	Exodus 27:3	48693
φιάλη	Exodus 27:3	48697
κρεάγρα	Exodus 27:3	48701
πυρεῖον	Exodus 27:3	48705
ἐσχάρα	Exodus 27:4	48717
δικτυωτός	Exodus 27:4	48719
φορέω	Exodus 27:6	48754
περιχαλκόω	Exodus 27:6	48759
κοῖλος	Exodus 27:8	48782
σανιδωτός	Exodus 27:8	48783
παραδεικύω	Exodus 27:8	48788
αὐλή	Exodus 27:9	48798
ἱστίον	Exodus 27:9	48807
ψαλίς	Exodus 27:10	48836
ἀπηλιώτης	Exodus 27:11	48844
περιαργυρόω	Exodus 27:11	48872
ἄργυρος	Exodus 27:11	48873
πεντεκαίδεκα	Exodus 27:14	48912
κάλυμμα	Exodus 27:16	48955
ποικιλία	Exodus 27:16	48971
ῥαφιδευτός	Exodus 27:16	48973
καταργυρόω	Exodus 27:17	48988
κατασκευή	Exodus 27:19	49028
ἐργαλεῖον	Exodus 27:19	49032
πάσσαλος	Exodus 27:19	49035
ἄτρυγος	Exodus 27:20	49051
ἱερατεύω	Exodus 28:1	49116
αἴσθησις	Exodus 28:3	49152
περιστήθιον	Exodus 28:4	49174
κοσυμβωτός	Exodus 28:4	49183
κίδαρις	Exodus 28:4	49185
ζώνη	Exodus 28:4	49187
ἐξαρτάω	Exodus 28:7	49240
ὕφασμα	Exodus 28:8	49243
ποίησις	Exodus 28:8	49252
διανήθω	Exodus 28:8	49264
σμάραγδος	Exodus 28:9	49274
γλύφω	Exodus 28:9	49276
λιθουργικός	Exodus 28:11	49307
τέχνη	Exodus 28:11	49308
γλύμμα	Exodus 28:11	49309
σφραγίς	Exodus 28:11	49310
διαγλύφω	Exodus 28:11	49311
ἀσπιδίσκη	Exodus 28:13	49357
κροσσωτός	Exodus 28:14	49364
καταμίγνυμι	Exodus 28:14	49368
ἄνθος	Exodus 28:14	49370
πλοκή	Exodus 28:14	49372
πλέκω	Exodus 28:14	49378
παρωμίς	Exodus 28:14	49384
ἐμπρόσθιος	Exodus 28:14	49388
λογεῖον	Exodus 28:15	49391
ῥυθμός	Exodus 28:15	49398
σπιθαμή	Exodus 28:16	49420
καθυφαίνω	Exodus 28:17	49428
κατάλιθος	Exodus 28:17	49432
τετράστιχος	Exodus 28:17	49433
στίχος	Exodus 28:17	49434
τοπάζιον	Exodus 28:17	49438
ἴασπις	Exodus 28:18	49454
λιγύριον	Exodus 28:19	49460
ἀχάτης	Exodus 28:19	49461
ἀμέθυστος	Exodus 28:19	49463
χρυσόλιθος	Exodus 28:20	49469
βηρύλλιον	Exodus 28:20	49471
ὀνύχιον	Exodus 28:20	49473
περικαλύπτω	Exodus 28:20	49474
κροσός	Exodus 28:22	49515
συμπλέκω	Exodus 28:22	49516
ἁλυσιδωτός	Exodus 28:22	49518
εἴσειμι	Exodus 28:29	49538
δήλωσις	Exodus 28:30	49585
ὑποδύτης	Exodus 28:31	49619
περιστόμιον	Exodus 28:32	49626
ᾤα	Exodus 28:32	49630
συνυφαίνω	Exodus 28:32	49639
λῶμα	Exodus 28:33	49649
ἐξανθέω	Exodus 28:33	49654
ῥοά	Exodus 28:33	49655
ῥοίσκος	Exodus 28:33	49656
κώδων	Exodus 28:33	49680
περικύκλῳ	Exodus 28:33	49684
ἄνθινος	Exodus 28:34	49690
λειτουργέω	Exodus 28:35	49702
ἔξειμι	Exodus 28:35	49714
πέταλον	Exodus 28:36	49720
ἐκτύπωμα	Exodus 28:36	49727
μίτρα	Exodus 28:37	49741
μέτωπον	Exodus 28:38	49751
δεκτός	Exodus 28:38	49779
κόσυμβος	Exodus 28:39	49785
χρίω	Exodus 28:41	49829
περισκελής	Exodus 28:42	49845
λινοῦς	Exodus 28:42	49846
χρώς	Exodus 28:42	49849
ἄμωμος	Exodus 29:1	49919
λάγανον	Exodus 29:2	49927
χρῖσμα	Exodus 29:7	50025
ζώννυμι	Exodus 29:9	50046
ἱερατεία	Exodus 29:9	50058
τελειόω	Exodus 29:9	50064
λοιπόν	Exodus 29:12	50141
λοβός	Exodus 29:13	50161
νεφρός	Exodus 29:13	50167
κόπρος	Exodus 29:14	50189
διχοτομέω	Exodus 29:17	50234
μέλος	Exodus 29:17	50236
ἐνδόσθιον	Exodus 29:17	50240
χρῖσις	Exodus 29:21	50367
ῥαίνω	Exodus 29:21	50369
τελείωσις	Exodus 29:22	50457
προτίθημι	Exodus 29:23	50473
ἀφόρισμα	Exodus 29:24	50494
ὁλοκαύτωσις	Exodus 29:25	50510
κάρπωμα	Exodus 29:25	50516
στηθύνιον	Exodus 29:26	50522
ἀφαίρεμα	Exodus 29:27	50551
καθαρισμός	Exodus 29:36	50762
ἐνδελεχῶς	Exodus 29:38	50817
ἐνδελεχισμός	Exodus 29:38	50819
ιν	Exodus 29:40	50845
τοῖχος	Exodus 30:3	51002
πλευρόν	Exodus 30:4	51035
σκυτάλη	Exodus 30:4	51040
θυμιάω	Exodus 30:7	51075
σύνθετος	Exodus 30:7	51080
ἐπισκευάζω	Exodus 30:7	51086
ἐξάπτω	Exodus 30:8	51094
ἐξιλασμός	Exodus 30:10	51146
συλλογισμός	Exodus 30:12	51170
πτῶσις	Exodus 30:12	51192
ἐπίσκεψις	Exodus 30:13	51206
ὀβολός	Exodus 30:13	51219
εἰσφορά	Exodus 30:13	51227
εἰκοσαετής	Exodus 30:14	51236
πένομαι	Exodus 30:15	51249
κάτεργον	Exodus 30:16	51282
λουτήρ	Exodus 30:18	51307
ἥδυσμα	Exodus 30:23	51414
σμύρνα	Exodus 30:23	51417
σίκλος	Exodus 30:23	51420
κιννάμωμον	Exodus 30:23	51422
εὐώδης	Exodus 30:23	51423
κάλαμος	Exodus 30:23	51430
ἶρις	Exodus 30:24	51435
μύρον	Exodus 30:25	51451
μυρεψικός	Exodus 30:25	51452
μυρεψός	Exodus 30:25	51454
ἄλειμμα	Exodus 30:31	51542
τοῦτο	Exodus 30:31	51546
σύνθεσις	Exodus 30:32	51560
ὄνυξ	Exodus 30:34	51598
χαλβάνη	Exodus 30:34	51599
ἡδυσμός	Exodus 30:34	51600
λίβανος	Exodus 30:34	51602
διαφανής	Exodus 30:34	51603
ἀνακαλέω	Exodus 31:2	51676
Βεσελεηλ	Exodus 31:2	51680
Οὐρίας	Exodus 31:2	51683
θεῖος	Exodus 31:3	51693
σοφία	Exodus 31:3	51694
σύνεσις	Exodus 31:3	51696
ἐπιστήμη	Exodus 31:3	51698
ἀρχιτεκτονέω	Exodus 31:4	51704
νηστός	Exodus 31:4	51724
τεκτονικός	Exodus 31:5	51738
Ελιαβ	Exodus 31:6	51752
Αχισαμαχ	Exodus 31:6	51755
διασκευή	Exodus 31:7	51788
λειτουργικός	Exodus 31:10	51823
βεβηλόω	Exodus 31:14	51901
πλάξ	Exodus 31:18	52001
γραφίς	Exodus 32:4	52105
χωνευτός	Exodus 32:4	52110
τάχος	Exodus 32:7	52167
ἀνομέω	Exodus 32:7	52170
παραβαίνω	Exodus 32:8	52180
ταχύ	Exodus 32:8	52181
ἐξαναλίσκω	Exodus 32:12	52274
πολυπληθύνω	Exodus 32:13	52312
ἄστρον	Exodus 32:13	52318
ἱλάσκομαι	Exodus 32:14	52341
γραφή	Exodus 32:16	52390
κολάπτω	Exodus 32:16	52394
τροπή	Exodus 32:18	52425
καταλέω	Exodus 32:20	52472
ὅρμημα	Exodus 32:22	52516
ἐπίχαρμα	Exodus 32:25	52577
εἶμι	Exodus 32:26	52594
συνέρχομαι	Exodus 32:26	52597
ἀνακάμπτω	Exodus 32:27	52625
τρισχίλιοι	Exodus 32:28	52668
νυνί	Exodus 32:34	52773
συναποστέλλω	Exodus 33:2	52856
σκληροτράχηλος	Exodus 33:3	52895
καταπενθέω	Exodus 33:4	52914
πενθικός	Exodus 33:4	52916
περιστολή	Exodus 33:6	52964
σκοπεύω	Exodus 33:8	53016
ἄπειμι	Exodus 33:8	53026
φίλος	Exodus 33:11	53100
Ναυη	Exodus 33:11	53111
ἐμφανίζω	Exodus 33:13	53159
γνωστῶς	Exodus 33:13	53162
οἰκτείρω	Exodus 33:19	53297
ὀπή	Exodus 33:22	53341
λαξεύω	Exodus 34:1	53376
οἰκτίρμων	Exodus 34:6	53507
μακρόθυμος	Exodus 34:6	53510
πολυέλεος	Exodus 34:6	53512
ἀληθινός	Exodus 34:6	53514
βωμός	Exodus 34:13	53683
ἄλσος	Exodus 34:13	53693
γλυπτός	Exodus 34:13	53698
ἀλλόφυλος	Exodus 34:15	53727
σπόρος	Exodus 34:21	53860
ἑβδομάς	Exodus 34:22	53867
χρῶμα	Exodus 34:29	54043
συλλαλέω	Exodus 34:35	54177
συναθροίζω	Exodus 35:1	54180
κατάπαυσις	Exodus 35:2	54207
κατοικία	Exodus 35:3	54224
καταδέχομαι	Exodus 35:5	54256
παράρρυμα	Exodus 35:11	54318
διατόνιον	Exodus 35:11	54324
ἐμπλόκιον	Exodus 35:22	54494
περιδέξιον	Exodus 35:22	54496
πλήρωσις	Exodus 35:27	54595
ἀρχιτεκτονία	Exodus 35:32	54683
λιθουργέω	Exodus 35:33	54694
προβιβάζω	Exodus 35:34	54708
Αχισαμακ	Exodus 35:34	54721
συνίημι	Exodus 35:35	54732
ποικιλτός	Exodus 35:35	54742
ὑφαίνω	Exodus 35:35	54743
ἑκουσίως	Exodus 36:2	54808
μηκέτι	Exodus 36:6	54896
προσκαταλείπω	Exodus 36:7	54920
τέμνω	Exodus 36:10	54959
συμπορπάομαι	Exodus 36:13	55033
περισιαλόομαι	Exodus 36:13	55035
ἐκκολάπτω	Exodus 36:13	55039
ἐκκόλαμμα	Exodus 36:13	55040
ἐγγράφω	Exodus 36:21	55170
πτερύγιον	Exodus 36:26	55266
συνυφή	Exodus 36:27	55301
συσφίγγω	Exodus 36:28	55305
χαλάω	Exodus 36:28	55331
διυφαίνω	Exodus 36:30	55361
συμπλεκτός	Exodus 36:30	55362
ἀδιάλυτος	Exodus 36:30	55368
γράμμα	Exodus 36:37	55490
ἐπίκειμαι	Exodus 36:38	55502
ἐξισόω	Exodus 37:16	55805
λειτουργία	Exodus 37:19	55856
ποικιλτικός	Exodus 37:21	55898
εὐρύς	Exodus 38:4	55937
διωστήρ	Exodus 38:4	55939
σκιάζω	Exodus 38:8	55978
φωτίζω	Exodus 38:13	56061
στερεός	Exodus 38:13	56063
ἐξέχω	Exodus 38:15	56080
λαμπάδιον	Exodus 38:16	56092
καρυωτός	Exodus 38:16	56099
ἐνθέμιον	Exodus 38:16	56104
λαβίς	Exodus 38:17	56137
ἐπαρυστρίς	Exodus 38:17	56142
καταστασιάζω	Exodus 38:22	56257
παράθεμα	Exodus 38:24	56287
κάτοπτρον	Exodus 38:26	56350
νηστεύω	Exodus 38:26	56352
χώνευσις	Exodus 39:4	56499
κατακοσμέω	Exodus 39:5	56539
καῦσις	Exodus 39:16	56717
πρόθεσις	Exodus 39:17	56727
διφθέρα	Exodus 39:20	56788
νουμηνία	Exodus 40:2	56866
διεμβάλλω	Exodus 40:18	57103
ἐπισκιάζω	Exodus 40:35	57319
ἀπαρτία	Exodus 40:36	57345
ἀναζυγή	Exodus 40:38	57381
ἐκδέρω	Leviticus 1:6	57495
μελίζω	Leviticus 1:6	57498
ἐπιστοιβάζω	Leviticus 1:7	57514
ἐγκοίλιος	Leviticus 1:9	57548
ἀποκνίζω	Leviticus 1:15	57710
στραγγίζω	Leviticus 1:15	57721
πρόλοβος	Leviticus 1:16	57732
πτερόν	Leviticus 1:16	57735
ἐκκλάω	Leviticus 1:17	57750
δράσσομαι	Leviticus 2:2	57814
δράξ	Leviticus 2:2	57819
διαχρίω	Leviticus 2:4	57884
τήγανον	Leviticus 2:5	57891
διαθρύπτω	Leviticus 2:6	57902
κλάσμα	Leviticus 2:6	57904
καρπόω	Leviticus 2:11	58003
ἁλίζω	Leviticus 2:13	58026
διαπαύω	Leviticus 2:13	58028
ἅλας	Leviticus 2:13	58029
φρύγω	Leviticus 2:14	58053
χίδρον	Leviticus 2:14	58054
ἐρεικτός	Leviticus 2:14	58055
μηρίον	Leviticus 3:4	58194
ψόα	Leviticus 3:9	58313
ἀκουσίως	Leviticus 4:2	58498
ἀρχιερεύς	Leviticus 4:3	58516
χριστός	Leviticus 4:5	58578
προσραίνω	Leviticus 4:6	58606
κάρπωσις	Leviticus 4:10	58741
ἀκρωτήριον	Leviticus 4:11	58757
σποδιά	Leviticus 4:12	58778
ἔκχυσις	Leviticus 4:12	58788
λανθάνω	Leviticus 4:13	58800
πλημμελέω	Leviticus 4:13	58818
κατενώπιον	Leviticus 4:17	58903
χίμαρος	Leviticus 4:23	59052
πλημμηλέω	Leviticus 4:27	59162
χίμαιρα	Leviticus 4:28	59174
συνείδω	Leviticus 5:1	59391
ἀκάθαρτος	Leviticus 5:2	59405
θνησιμαῖος	Leviticus 5:2	59407
ἀκαθαρσία	Leviticus 5:3	59428
ἐξαγορεύω	Leviticus 5:5	59482
νεοσσός	Leviticus 5:7	59552
σφόνδυλος	Leviticus 5:8	59586
κατάλοιπος	Leviticus 5:9	59606
καταστραγγίζω	Leviticus 5:9	59609
ζεῦγος	Leviticus 5:11	59645
οἰφί	Leviticus 5:11	59662
λήθη	Leviticus 5:15	59746
πλημμέλεια	Leviticus 5:15	59757
ἐπίπεμπτος	Leviticus 5:16	59786
πλημμέλησις	Leviticus 5:19	59871
παρεῖδον	Leviticus 5:21	59884
ψεύδω	Leviticus 5:21	59890
παραθήκη	Leviticus 5:21	59896
κοινωνία	Leviticus 5:21	59899
ἁρπαγή	Leviticus 5:21	59902
ἀδίκως	Leviticus 5:22	59917
ἅρπαγμα	Leviticus 5:23	59941
κεφάλαιον	Leviticus 5:24	59972
σβέννυμι	Leviticus 6:2	60066
κατακάρπωσις	Leviticus 6:3	60084
καταναλίσκω	Leviticus 6:3	60087
στοιβάζω	Leviticus 6:5	60141
πέπτω	Leviticus 6:10	60243
ἑλικτός	Leviticus 6:14	60338
ἐπιτελέω	Leviticus 6:15	60361
ὁλόκαυτος	Leviticus 6:16	60366
ἐπιρραντίζω	Leviticus 6:20	60432
ῥαντίζω	Leviticus 6:20	60442
ὀστράκινος	Leviticus 6:21	60451
ἐκκλύζω	Leviticus 6:21	60467
ἀναποιέω	Leviticus 7:10	60689
αἴνεσις	Leviticus 7:12	60714
ζυμίτης	Leviticus 7:13	60742
κἄν	Leviticus 7:16	60792
ἑκούσιος	Leviticus 7:16	60795
μίασμα	Leviticus 7:18	60845
ἐκκλησιάζω	Leviticus 8:3	61303
ἐξεκκλησιάζω	Leviticus 8:4	61320
συζώννυμι	Leviticus 8:7	61378
καθαγιάζω	Leviticus 8:9	61427
βύρσα	Leviticus 8:17	61629
κρεανομέω	Leviticus 8:20	61692
φύλαγμα	Leviticus 8:35	62150
καθό	Leviticus 9:5	62259
Μισαδαι	Leviticus 10:4	62769
ἀποκιδαρόω	Leviticus 10:6	62830
ἐμπυρισμός	Leviticus 10:6	62856
ἐμπυρίζω	Leviticus 10:6	62858
σίκερα	Leviticus 10:9	62898
βέβηλος	Leviticus 10:10	62939
διχηλέω	Leviticus 11:3	63252
ὀνυχιστήρ	Leviticus 11:3	63255
ὀνυχίζω	Leviticus 11:3	63256
χήλη	Leviticus 11:3	63258
μηρυκισμός	Leviticus 11:3	63261
δασύπους	Leviticus 11:5	63300
χοιρογρύλλιος	Leviticus 11:6	63314
ὗς	Leviticus 11:7	63328
λεπίς	Leviticus 11:9	63376
ἐρεύγομαι	Leviticus 11:10	63413
γρύψ	Leviticus 11:13	63474
ἁλιάετος	Leviticus 11:13	63477
γύψ	Leviticus 11:14	63480
ἰκτίν	Leviticus 11:14	63482
στρουθός	Leviticus 11:16	63494
γλαύξ	Leviticus 11:16	63496
λάρος	Leviticus 11:16	63498
ἱέραξ	Leviticus 11:16	63504
νυκτικόραξ	Leviticus 11:17	63510
ἶβις	Leviticus 11:17	63514
πορφυρίων	Leviticus 11:18	63516
πελεκάν	Leviticus 11:18	63518
κύκνος	Leviticus 11:18	63520
ἐρωδιός	Leviticus 11:19	63524
χαραδριός	Leviticus 11:19	63526
ἔποψ	Leviticus 11:19	63532
νυκτερίς	Leviticus 11:19	63534
σκέλος	Leviticus 11:21	63562
ἀνώτερος	Leviticus 11:21	63563
πηδάω	Leviticus 11:21	63567
βροῦχος	Leviticus 11:22	63579
ἀττάκης	Leviticus 11:22	63586
ὀφιομάχης	Leviticus 11:22	63600
μηρυκάομαι	Leviticus 11:26	63660
γαλῆ	Leviticus 11:29	63732
μῦς	Leviticus 11:29	63735
κροκόδειλος	Leviticus 11:29	63738
χερσαῖος	Leviticus 11:29	63740
μυγάλη	Leviticus 11:30	63741
χαμαιλέων	Leviticus 11:30	63743
καλαβώτης	Leviticus 11:30	63745
σαύρα	Leviticus 11:30	63747
ἀσπάλαξ	Leviticus 11:30	63749
ξύλινος	Leviticus 11:32	63785
ἔνδον	Leviticus 11:33	63821
ποτός	Leviticus 11:34	63847
κυθρόπους	Leviticus 11:35	63870
σπόριμον	Leviticus 11:37	63907
χωρίσμος	Leviticus 12:2	64189
ἄφεδρος	Leviticus 12:2	64191
ἁγιαστήριον	Leviticus 12:4	64223
κάθαρσις	Leviticus 12:4	64231
καθέζομαι	Leviticus 12:5	64251
οὐλή	Leviticus 13:2	64368
σημασία	Leviticus 13:2	64369
τηλαυγής	Leviticus 13:2	64370
ἁφή	Leviticus 13:2	64377
λέπρα	Leviticus 13:2	64378
ταπεινός	Leviticus 13:3	64416
ἀμαυρός	Leviticus 13:4	64463
μεταπίπτω	Leviticus 13:5	64490
ὑγιής	Leviticus 13:10	64616
παλαιόω	Leviticus 13:11	64625
ὑγιάζω	Leviticus 13:18	64774
λευκαίνω	Leviticus 13:19	64786
