πεντε	Genesis 5:6	2481
δωδεκα	Genesis 5:8	2513
εκατον	Genesis 5:9	2520
ενενηκοντα	Genesis 5:9	2521
καιναν	Genesis 5:9	2526
δεκα	Genesis 5:10	2538
εβδομηκοντα	Genesis 5:12	2562
μαλελεηλ	Genesis 5:12	2567
τεσσαρακοντα	Genesis 5:13	2579
εξηκοντα	Genesis 5:15	2603
ιαρεδ	Genesis 5:15	2609
οκτακοσιοι	Genesis 5:17	2634
ευαρεστεω	Genesis 5:22	2694
τριακοσιοι	Genesis 5:23	2718
μετατιθημι	Genesis 5:24	2731
εννεα	Genesis 5:27	2775
ογδοηκοντα	Genesis 5:28	2783
οκτω	Genesis 5:28	2784
νωε	Genesis 5:29	2794
διαναπαυω	Genesis 5:29	2797
ημας	Genesis 5:29	2798
καταραομαι	Genesis 5:29	2815
πεντακοσιοι	Genesis 5:30	2828
πεντηκοντα	Genesis 5:31	2846
τρεις	Genesis 5:31	2847
σημ	Genesis 5:32	2862
χαμ	Genesis 5:32	2864
ιαφεθ	Genesis 5:32	2866
ηνικα	Genesis 6:1	2869
πολυς	Genesis 6:1	2873
εκλεγω	Genesis 6:2	2901
καταμενω	Genesis 6:3	2909
εικοσι	Genesis 6:3	2931
γιγας	Genesis 6:4	2935
εισπορευομαι	Genesis 6:4	2949
ονομαστος	Genesis 6:4	2972
κακια	Genesis 6:5	2981
τις	Genesis 6:5	2989
διανοεομαι	Genesis 6:5	2990
καρδια	Genesis 6:5	2993
επιμελως	Genesis 6:5	2995
ενθυμεομαι	Genesis 6:6	3003
απαλειφω	Genesis 6:7	3019
θυμοω	Genesis 6:7	3041
χαρις	Genesis 6:8	3048
εναντιον	Genesis 6:8	3049
δικαιος	Genesis 6:9	3060
τελειος	Genesis 6:9	3061
γενεα	Genesis 6:9	3065
φθειρω	Genesis 6:11	3082
πληθω	Genesis 6:11	3090
αδικια	Genesis 6:11	3093
καταφθειρω	Genesis 6:12	3103
ηκω	Genesis 6:13	3123
ουν	Genesis 6:14	3142
σεαυτου	Genesis 6:14	3143
κιβωτος	Genesis 6:14	3144
τετραγωνος	Genesis 6:14	3147
νοσσια	Genesis 6:14	3148
ασφαλτοω	Genesis 6:14	3153
εσωθεν	Genesis 6:14	3155
εξωθεν	Genesis 6:14	3157
ασφαλτος	Genesis 6:14	3159
πηχυς	Genesis 6:15	3166
μηκος	Genesis 6:15	3168
πλατος	Genesis 6:15	3175
υψος	Genesis 6:15	3180
επισυναγω	Genesis 6:16	3182
ανωθεν	Genesis 6:16	3191
θυρα	Genesis 6:16	3194
πλαγιος	Genesis 6:16	3199
καταγαιος	Genesis 6:16	3200
διωροφος	Genesis 6:16	3201
τριωροφος	Genesis 6:16	3203
επαγω	Genesis 6:17	3209
κατακλυσμος	Genesis 6:17	3211
τελευταω	Genesis 6:17	3234
ιστημι	Genesis 6:18	3236
διαθηκη	Genesis 6:18	3238
εισερχομαι	Genesis 6:18	3242
εισαγω	Genesis 6:19	3287
τρεφω	Genesis 6:19	3292
ορνεον	Genesis 6:20	3302
βρωμα	Genesis 6:21	3347
οικος	Genesis 7:1	3384
καθαρος	Genesis 7:2	3404
διατρεφω	Genesis 7:3	3450
υετος	Genesis 7:4	3462
εξαλειφω	Genesis 7:4	3472
εξαναστασις	Genesis 7:4	3475
εξακοσιοι	Genesis 7:6	3496
καθα	Genesis 7:9	3569
εξακοσιοστος	Genesis 7:11	3591
μην.1	Genesis 7:11	3600
εικας	Genesis 7:11	3603
ρηγνυμι	Genesis 7:11	3609
καταρρακτης	Genesis 7:11	3617
ανοιγω	Genesis 7:11	3620
κινεω	Genesis 7:14	3675
κλειω	Genesis 7:16	3719
επαιρω	Genesis 7:17	3744
υψοω	Genesis 7:17	3748
επικρατεω	Genesis 7:18	3753
σφοδρα	Genesis 7:18	3758
σφοδρως	Genesis 7:19	3774
επικαλυπτω	Genesis 7:19	3779
ορος	Genesis 7:19	3782
υψηλος	Genesis 7:19	3784
αναστημα	Genesis 7:23	3848
μναομαι	Genesis 8:1	3894
κοπαζω	Genesis 8:1	3931
συνεχω	Genesis 8:2	3946
ενδιδωμι	Genesis 8:3	3953
ελαττονεω	Genesis 8:3	3962
καθιζω	Genesis 8:4	3971
αραρατ	Genesis 8:4	3987
δεκατος	Genesis 8:5	3995
ενδεκατος	Genesis 8:5	4000
πρωτος	Genesis 8:5	4003
θυρις	Genesis 8:6	4019
αποστελλω	Genesis 8:7	4025
κοραξ	Genesis 8:7	4027
υποστρεφω	Genesis 8:7	4037
ξηραινω	Genesis 8:7	4040
περιστερα	Genesis 8:8	4049
οπισω	Genesis 8:8	4050
αναπαυσις	Genesis 8:9	4066
πους	Genesis 8:9	4068
επεχω	Genesis 8:10	4101
παλιν	Genesis 8:10	4106
αναστρεφω	Genesis 8:11	4114
ελαια	Genesis 8:11	4125
καρφος	Genesis 8:11	4126
επιστρεφω	Genesis 8:12	4155
εκλειπω	Genesis 8:13	4178
αποκαλυπτω	Genesis 8:13	4185
στεγη	Genesis 8:13	4188
θυσιαστηριον	Genesis 8:20	4325
αναφερω	Genesis 8:20	4344
ολοκαρπωσις	Genesis 8:20	4345
οσφραινομαι	Genesis 8:21	4350
οσμη	Genesis 8:21	4354
ευωδια	Genesis 8:21	4355
εγκειμαι	Genesis 8:21	4375
διανοια	Genesis 8:21	4377
νεοτης	Genesis 8:21	4385
πατασσω	Genesis 8:21	4390
καθως	Genesis 8:21	4394
θερισμος	Genesis 8:22	4403
